Folder,File,Force X max,Force X min,Force X mean,Force X std,Force X var,Force Y max,Force Y min,Force Y mean,Force Y std,Force Y var,Force Z max,Force Z min,Force Z mean,Force Z std,Force Z var,Torque X max,Torque X min,Torque X mean,Torque X std,Torque X var,Torque Y max,Torque Y min,Torque Y mean,Torque Y std,Torque Y var,Torque Z max,Torque Z min,Torque Z mean,Torque Z std,Torque Z var
hammer_links,mean_hammer_links.csv,1.1947240844567044,-3.712257793308854,-1.687282839110906,1.3092185629356814,1.714053245535371,0.138156000173943,-3.3152359853192035,-1.3402883301345199,1.147635113979441,1.3170663548386043,0.768926785577809,-0.2443792596233178,0.22222615422696562,0.3452891165242615,0.11922457399010503,0.2938807947850687,0.001932049720555,0.14357792178969875,0.10534334941925426,0.011097221266867095,0.016806268897599,-0.4202211037344922,-0.18812067486264145,0.13597905944077196,0.018490304606396998,0.2128765504972806,0.0071573959460871,0.10281611614106392,0.0640440318336245,0.004101638013506309
pinzette_rechts,mean_pinzette_rechts.csv,1.128527316666718,-4.566975630720699,-2.111846147507552,1.744242902717549,3.042383303680541,0.2616088025169543,-0.8110102968580025,-0.26398236848152923,0.28063244090733463,0.07875456688960866,0.2862562210251479,-0.1763967589612612,-0.01828598249220916,0.1400866010394151,0.01962425579077625,0.1324874428200066,0.0087288857524801,0.07216625431540798,0.0374972097678562,0.0014060407403746105,0.0041795752177544,-0.6601791569320674,-0.31086856058743867,0.2310227108398876,0.05337149292381032,0.2169508974687662,0.0029646862915707,0.09857896023438029,0.06736950337907763,0.004538649985543552
hammer_links,mean_hammer_links.csv,1.0278457582930178,-3.8275389904877497,-0.8571208760419227,1.1180265489448447,1.249983364145519,0.0968753794469858,-4.306512491904458,-2.653753662638128,1.351604797468487,1.8268355285398297,0.6209518856668104,-1.323220437376355,-0.4526729082521728,0.5503937410076679,0.30293327014041577,0.4132594481552669,0.0075880829293377,0.27435487852458956,0.11858010274086962,0.014061240766035196,0.0119992734432593,-0.4131559610221837,-0.14491977102846682,0.10177709916377012,0.010358577914191897,0.2807863956739336,0.0243609015882248,0.08941725919122996,0.07220223700673926,0.005213163028777348
hammer_rechts,mean_hammer_rechts.csv,2.3779406737962634,0.2315930878790415,1.2438359614943553,0.614228334540751,0.37727644695270474,0.1644852236139418,-3.1176619218054045,-1.5073203533117665,1.194259496894102,1.426255745921754,2.1610100808224546,-0.6947951416954252,0.3736739621982224,0.8655953129922367,0.7492552458741282,0.3487177561159994,-0.0090206738749991,0.16924105397360864,0.1326048207685429,0.01758403849105739,0.2174165702299201,-0.0031299867672681,0.1013284302352345,0.05884214931750969,0.003462398536304106,0.0333739632916976,-0.1374270895216869,-0.042765101894514254,0.05053933090732703,0.002554223968560302
pinzette_links,mean_pinzette_links.csv,0.2852051641368347,-1.928293567962646,-0.8096110580466739,0.6196503484807233,0.3839665543722819,2.0264303260237884,-0.2920706310799505,0.7767076949427495,0.6375056463438659,0.4064134491203102,1.5573808733036871,-0.3508041998437574,0.423746097361467,0.6017108283838707,0.36205592099440387,0.0284433726996797,-0.1227619758881872,-0.03149788775245022,0.040959824338976485,0.0016777072098798102,-0.0019661720445113,-0.1889340639879803,-0.09289554561229997,0.05660700145597738,0.003204352613837025,0.123083328943879,0.0028483175637931,0.06855505133350612,0.031125812576237703,0.0009688162085310771
pinzette_rechts,mean_pinzette_rechts.csv,3.144346240391839,-0.199247633199552,1.6823629288225346,0.9442181404700519,0.8915478967927227,2.639245600653892,-0.1771718124840035,1.6152657333898526,0.9590016344209787,0.9196841348221085,2.47499861753838,-0.6671498557797034,0.6417766953373536,1.1275524824544996,1.2713746006893045,0.0016187022760522,-0.1610274022564365,-0.09434708651361573,0.051289574855593247,0.0026306204888675026,0.3520633560243225,-0.0010376538284325,0.1842576999912286,0.10373026133395404,0.010759967116410401,0.0055065034550972,-0.2020468450657718,-0.09925957638823661,0.06264721525859626,0.003924673579656896
brecheisen_rechts,mean_brecheisen_rechts.csv,4.842639099924425,0.0288723063750303,2.3623898342308918,1.5303025659545506,2.3418259433670814,0.5865797252820455,-3.794035485167856,-1.660710098574187,1.431644373084911,2.0496056109856884,2.5516728673189037,-0.4824617636412788,1.2224060861193737,0.8718755541928,0.7601669819990022,0.5507789279183449,0.0207169440071613,0.3203951217000137,0.17225199818558143,0.02967075087892555,0.4836674527557638,0.0035380760540554,0.27150849233791324,0.14210192820888645,0.02019295800068352,0.0109729008011643,-0.2557721101056232,-0.09500001980929218,0.08096610270171352,0.006555509786704421
hammer_rechts,mean_hammer_rechts.csv,5.608362355339224,0.1637371488501071,2.2648941545544874,1.88070905573868,3.537066552337478,-0.0486650776662277,-5.439868651175068,-3.237593940052228,1.2861512716999983,1.654185093695523,1.034534949349333,-0.8555662349527796,-0.19662850952139063,0.5252011111695023,0.2758362071736799,0.5325043661615152,-0.0023260344567035,0.339969222292928,0.12404335218690792,0.015386753221765274,0.5262085314463654,-0.0023333873186383,0.2340141475512511,0.1761575316845441,0.031031475969191154,0.0303813722439088,-0.3311684885268393,-0.10823456047104135,0.11729767825246237,0.013758745323418186
pinzette_links,mean_pinzette_links.csv,0.1023733221881128,-2.445893005472917,-1.3087436333418596,0.8489204368321787,0.7206659080713371,0.2829734629455248,-2.604299116318105,-1.1140999293922316,0.9095646437636863,0.8273078411849616,0.5675549938742358,-0.9107282209231672,-0.14834918507048664,0.4524167022219314,0.20468087244936775,0.323435136763452,0.0132253224661226,0.19026944188139985,0.09629094251556349,0.009271945610535553,-0.0086642060845635,-0.327496009599365,-0.21014941337071902,0.0976006609999584,0.0095258890276288,0.1540319352193346,-0.0005574481037542,0.09408379796673451,0.03732029515328211,0.0013928044303280923
